id,time,ppg_signal,heart_rate,avg_temp,max_temp,min_temp,thermal_diff,velocity_mean,velocity_peak,flow_direction
7687,153.74,-0.644,72.2,35.77,36.31,35.6,0.71,0.58,0.76,0
7688,153.76,-0.589,70.4,37.43,37.88,37.07,0.81,0.77,0.95,0
7689,153.78,-0.625,64.6,36.77,36.78,36.28,0.5,0.71,0.89,0
7690,153.8,-0.62,71.0,36.09,36.41,35.45,0.96,0.54,0.87,0
7691,153.82,-0.586,80.2,37.04,37.41,36.8,0.61,0.46,0.63,0
7692,153.84,-0.633,74.7,36.37,36.78,36.07,0.71,0.76,0.86,0
7693,153.86,-0.526,80.8,37.08,37.22,36.73,0.49,0.52,0.72,1
7694,153.88,-0.605,71.9,37.24,37.49,36.89,0.6,0.48,0.68,0
7695,153.9,-0.563,78.5,37.31,37.59,36.61,0.98,0.75,0.93,1
7696,153.92,-0.518,71.4,36.72,37.01,36.34,0.67,0.65,0.82,1
7697,153.94,-0.536,70.2,36.59,36.89,36.16,0.73,0.55,0.74,1
7698,153.96,-0.655,74.5,36.49,36.86,35.910000000000004,0.95,0.65,0.78,1
7699,153.98,-0.559,71.7,36.44,36.9,35.72,1.18,0.67,0.96,0
7700,154.0,-0.535,67.3,36.79,37.54,36.4,1.14,0.59,0.8,0
7701,154.02,-0.53,74.1,36.7,37.27,36.05,1.22,0.62,0.83,0
7702,154.04,-0.627,75.5,36.39,37.05,35.62,1.43,0.28,0.53,0
7703,154.06,-0.601,81.3,36.23,36.53,35.849999999999994,0.68,0.58,0.92,1
7704,154.08,-0.515,79.7,36.75,36.95,36.46,0.49,0.5,0.68,1
7705,154.1,-0.599,81.1,36.58,37.14,35.739999999999995,1.4,0.48,0.7,0
7706,154.12,-0.573,78.6,36.23,36.63,35.61,1.02,0.5,0.74,1
7707,154.14,-0.476,76.7,37.22,37.77,36.82,0.95,0.53,0.76,0
7708,154.16,-0.554,68.9,37.69,37.91,37.16,0.75,0.56,0.81,0
7709,154.18,-0.584,75.7,37.28,37.81,37.09,0.72,0.62,0.87,1
7710,154.2,-0.588,78.0,36.44,36.8,35.82,0.98,0.49,0.67,1
7711,154.22,-0.525,82.3,36.77,37.080000000000005,36.73,0.35,0.68,0.94,1
7712,154.24,-0.605,78.4,37.57,37.9,36.96,0.94,0.71,0.9,1
7713,154.26,-0.547,81.2,36.21,36.71,35.95,0.76,0.71,0.92,0
7714,154.28,-0.514,69.8,37.19,37.74,37.12,0.62,0.74,0.97,0
7715,154.3,-0.463,73.4,36.08,36.41,36.08,0.33,0.51,0.67,1
7716,154.32,-0.491,77.1,37.64,38.11,37.34,0.77,0.56,0.78,0
7717,154.34,-0.557,80.8,36.58,37.05,36.04,1.01,0.64,0.87,1
7718,154.36,-0.459,74.3,37.91,38.46,37.79,0.67,0.54,0.65,0
7719,154.38,-0.529,74.6,37.66,38.26,37.51,0.75,0.43,0.7,0
7720,154.4,-0.572,78.4,36.75,37.51,36.45,1.06,0.52,0.68,1
7721,154.42,-0.516,69.4,36.44,36.75,35.879999999999995,0.87,0.85,1.06,1
7722,154.44,-0.432,83.0,36.9,37.59,36.31,1.28,0.49,0.77,0
7723,154.46,-0.492,70.6,36.71,37.13,36.28,0.85,0.48,0.71,1
7724,154.48,-0.496,65.4,36.6,36.78,36.0,0.78,0.52,0.77,1
7725,154.5,-0.411,75.1,35.97,36.24,35.43,0.81,0.68,0.94,0
7726,154.52,-0.561,83.5,36.54,37.03,36.22,0.81,0.65,0.83,0
7727,154.54,-0.551,77.9,36.24,36.78,35.660000000000004,1.12,0.71,0.86,0
7728,154.56,-0.564,78.8,37.08,37.28,36.94,0.34,0.98,1.2,0
7729,154.58,-0.461,75.2,37.3,37.55,36.8,0.75,0.72,0.96,0
7730,154.6,-0.468,74.2,37.17,37.46,37.0,0.46,0.73,0.99,0
7731,154.62,-0.395,67.3,36.97,37.2,36.54,0.66,1.03,1.27,0
7732,154.64,-0.457,63.7,36.37,36.39,35.73,0.66,0.67,0.85,0
7733,154.66,-0.485,76.0,36.9,36.86,36.46,0.4,0.54,0.78,1
7734,154.68,-0.462,81.6,37.2,37.52,36.8,0.72,0.55,0.64,0
7735,154.7,-0.452,76.7,36.51,36.96,36.06,0.9,0.76,1.02,0
7736,154.72,-0.538,78.1,36.86,37.39,36.33,1.06,0.41,0.57,0
7737,154.74,-0.316,82.9,36.73,36.86,35.9,0.96,0.31,0.46,0
7738,154.76,-0.421,76.6,37.63,37.760000000000005,37.1,0.66,0.48,0.8,1
7739,154.78,-0.433,74.4,37.23,37.52,36.93,0.59,0.72,0.92,0
7740,154.8,-0.41,70.9,37.1,37.5,36.74,0.76,0.69,0.88,0
7741,154.82,-0.401,85.1,35.94,36.54,35.72,0.82,0.58,0.72,0
7742,154.84,-0.44,77.6,36.89,37.43,36.74,0.69,0.76,0.98,1
7743,154.86,-0.461,70.3,36.72,37.05,36.81,0.24,0.69,0.93,1
7744,154.88,-0.396,69.1,36.72,37.19,36.41,0.78,0.65,0.83,0
7745,154.9,-0.403,81.3,36.02,36.25,35.900000000000006,0.35,0.6,0.69,0
7746,154.92,-0.459,69.8,36.26,36.67,35.84,0.83,0.73,1.01,0
7747,154.94,-0.344,84.3,36.77,37.16,36.470000000000006,0.69,0.71,0.9,0
7748,154.96,-0.397,61.2,37.36,38.04,37.18,0.86,0.56,0.74,0
7749,154.98,-0.371,82.1,36.5,37.0,36.52,0.48,0.72,0.92,1
7750,155.0,-0.334,77.4,36.6,36.85,36.27,0.58,0.5,0.66,1
7751,155.02,-0.399,75.6,37.69,37.94,37.64,0.3,0.64,0.9,1
7752,155.04,-0.381,74.1,36.65,36.98,36.11,0.87,0.66,0.9,1
7753,155.06,-0.353,84.5,36.74,36.830000000000005,36.29,0.54,0.55,0.77,0
7754,155.08,-0.426,78.5,36.74,37.09,36.39,0.7,0.62,0.94,0
7755,155.1,-0.383,70.5,36.13,36.5,35.440000000000005,1.06,0.69,0.86,0
7756,155.12,-0.376,66.4,37.09,37.580000000000005,36.690000000000005,0.89,0.44,0.7,0
7757,155.14,-0.426,75.9,36.47,36.99,35.99,1.0,0.63,0.72,1
7758,155.16,-0.259,75.0,36.78,37.2,36.24,0.96,0.93,1.16,0
7759,155.18,-0.441,67.4,37.02,37.09,36.720000000000006,0.37,0.48,0.79,1
7760,155.2,-0.432,74.7,37.77,37.93,37.470000000000006,0.46,0.75,0.9,1
7761,155.22,-0.298,72.1,36.14,36.42,35.730000000000004,0.69,0.59,0.87,1
7762,155.24,-0.324,75.0,37.23,37.76,37.1,0.66,0.78,0.91,0
7763,155.26,-0.407,78.6,37.23,37.75,36.47,1.28,0.49,0.79,0
7764,155.28,-0.322,82.5,36.48,36.83,36.05,0.78,0.6,0.78,0
7765,155.3,-0.275,79.5,37.1,37.97,36.74,1.23,0.93,1.09,0
7766,155.32,-0.346,71.4,37.62,38.33,36.8,1.53,0.57,0.74,1
7767,155.34,-0.211,76.8,36.42,37.07,36.24,0.83,0.7,0.9,0
7768,155.36,-0.423,75.3,36.92,37.46,36.21,1.25,0.69,0.88,0
7769,155.38,-0.299,68.3,37.0,37.49,36.44,1.05,0.3,0.5,1
7770,155.4,-0.271,77.0,37.07,37.55,36.45,1.1,0.67,0.89,1
7771,155.42,-0.281,84.3,37.18,37.22,36.82,0.4,0.41,0.62,1
7772,155.44,-0.332,75.2,36.88,37.07,36.470000000000006,0.6,0.69,0.89,0
7773,155.46,-0.333,67.0,37.06,37.42,36.73,0.69,0.62,0.8,1
7774,155.48,-0.292,75.2,36.34,36.77,35.74,1.03,0.43,0.65,1
7775,155.5,-0.27,68.9,36.88,37.260000000000005,36.400000000000006,0.86,0.42,0.64,1
7776,155.52,-0.277,79.3,36.56,37.010000000000005,36.27,0.74,0.59,0.81,1
7777,155.54,-0.251,77.6,36.19,36.17,35.89,0.28,0.97,1.17,0
7778,155.56,-0.35,74.1,36.55,37.05,36.15,0.9,0.84,1.01,0
7779,155.58,-0.307,73.3,36.93,37.34,36.6,0.74,0.65,0.85,0
7780,155.6,-0.339,73.9,37.02,37.38,36.330000000000005,1.05,0.68,0.87,0
7781,155.62,-0.307,75.0,36.17,36.760000000000005,35.61,1.15,0.69,0.79,1
7782,155.64,-0.233,71.1,36.33,36.52,35.77,0.75,0.52,0.77,0
7783,155.66,-0.275,68.1,37.16,37.51,36.71,0.8,0.5,0.71,1
7784,155.68,-0.146,80.7,37.05,37.51,36.82,0.69,0.73,0.93,0
7785,155.7,-0.263,73.1,37.24,37.47,36.7,0.77,0.51,0.74,0
7786,155.72,-0.266,75.8,37.48,37.48,37.5,-0.02,0.82,0.98,1
7787,155.74,-0.259,76.4,37.07,37.24,36.64,0.6,0.4,0.67,1
7788,155.76,-0.293,76.6,36.59,36.98,36.35,0.63,0.46,0.72,1
7789,155.78,-0.26,69.1,36.86,37.21,36.64,0.57,0.81,0.95,1
7790,155.8,-0.197,66.6,37.63,38.03,37.32,0.71,0.56,0.73,1
7791,155.82,-0.244,72.1,38.18,38.45,37.8,0.65,0.58,0.81,1
7792,155.84,-0.285,77.0,37.03,37.17,36.63,0.54,0.7,0.91,1
7793,155.86,-0.288,71.4,37.07,37.5,36.51,0.99,0.77,0.97,1
7794,155.88,-0.26,73.2,37.16,37.53,36.79,0.74,0.69,0.91,0
7795,155.9,-0.23,85.6,36.81,37.34,36.43,0.91,0.64,0.75,0
7796,155.92,-0.17,65.8,37.38,37.63,37.260000000000005,0.37,0.72,0.87,1
7797,155.94,-0.293,71.2,37.3,37.3,37.15,0.15,0.66,0.83,0
7798,155.96,-0.238,84.5,36.98,36.86,36.52,0.34,0.76,1.0,0
7799,155.98,-0.211,74.8,36.64,36.96,36.11,0.85,1.03,1.12,1
7800,156.0,-0.306,71.5,36.04,36.47,35.69,0.78,0.68,0.89,0
7801,156.02,-0.252,80.8,37.17,37.52,36.58,0.94,0.47,0.65,1
7802,156.04,-0.24,75.3,36.91,37.2,36.79,0.41,0.76,0.99,0
7803,156.06,-0.242,73.3,36.43,36.51,35.95,0.56,0.58,0.82,0
7804,156.08,-0.189,76.0,36.24,36.260000000000005,36.010000000000005,0.25,0.65,0.93,1
7805,156.1,-0.203,71.7,37.13,37.6,36.92,0.68,0.65,0.79,1
7806,156.12,-0.219,69.9,36.0,36.35,35.75,0.6,0.51,0.67,0
7807,156.14,-0.165,74.4,36.95,37.28,36.57,0.71,0.54,0.74,1
7808,156.16,-0.097,69.9,37.22,37.31,36.73,0.58,0.25,0.52,0
7809,156.18,-0.097,75.1,37.07,37.28,36.6,0.68,0.58,0.8,1
7810,156.2,-0.271,76.8,36.6,37.01,36.26,0.75,0.68,0.89,0
7811,156.22,-0.142,79.3,36.18,36.64,35.65,0.99,0.6,0.86,1
7812,156.24,-0.176,80.6,37.09,37.46,36.35,1.11,0.53,0.71,0
7813,156.26,-0.155,73.0,37.4,38.08,37.02,1.06,0.66,0.92,1
7814,156.28,-0.179,77.5,36.51,36.79,36.09,0.7,0.46,0.75,1
7815,156.3,-0.149,77.5,37.05,37.71,36.77,0.94,0.44,0.63,0
7816,156.32,-0.144,76.6,37.59,38.03,37.27,0.76,0.68,0.8,1
7817,156.34,-0.176,72.6,36.97,37.39,36.32,1.07,0.69,0.9,0
7818,156.36,-0.188,69.9,36.6,37.190000000000005,35.95,1.24,0.68,0.96,1
7819,156.38,-0.162,77.5,37.32,37.6,36.96,0.64,0.55,0.77,1
7820,156.4,-0.124,66.5,36.43,36.76,35.93,0.83,0.76,0.89,0
7821,156.42,-0.102,73.7,36.15,36.31,35.57,0.74,0.43,0.69,0
7822,156.44,-0.085,62.2,37.21,37.8,36.9,0.9,0.56,0.8,1
7823,156.46,-0.148,68.3,36.6,37.07,36.46,0.61,0.71,0.96,1
7824,156.48,-0.105,70.6,36.64,37.26,36.1,1.16,0.73,0.99,0
7825,156.5,-0.068,80.5,36.49,36.93,35.910000000000004,1.02,0.48,0.65,1
7826,156.52,-0.053,78.4,36.56,37.18,36.010000000000005,1.17,0.92,1.17,0
7827,156.54,-0.111,72.2,37.5,37.75,37.17,0.58,0.58,0.75,0
7828,156.56,-0.115,78.6,37.63,38.23,36.93,1.3,0.61,0.75,0
7829,156.58,-0.09,79.4,37.7,38.02,37.24,0.78,0.75,0.91,1
7830,156.6,-0.153,74.2,37.35,37.75,37.18,0.57,0.83,1.06,1
7831,156.62,-0.101,68.1,37.03,37.58,36.95,0.63,0.61,0.79,0
7832,156.64,-0.051,74.0,36.08,36.95,35.739999999999995,1.21,0.78,1.05,1
7833,156.66,-0.052,74.5,36.71,37.27,36.27,1.0,0.53,0.79,0
7834,156.68,-0.093,68.8,37.88,38.46,37.54,0.92,0.85,1.08,1
7835,156.7,-0.065,76.8,36.58,36.87,35.78,1.09,0.61,0.88,1
7836,156.72,-0.113,76.4,37.56,37.99,37.080000000000005,0.91,0.65,0.79,1
7837,156.74,-0.033,77.2,36.83,37.21,36.62,0.59,0.55,0.8,0
7838,156.76,-0.068,76.4,35.46,36.14,35.51,0.63,0.63,0.86,1
7839,156.78,-0.074,78.6,37.12,37.49,36.67,0.82,0.49,0.63,0
7840,156.8,-0.074,74.1,37.43,38.1,36.83,1.27,0.59,0.75,1
7841,156.82,-0.055,76.0,36.78,36.92,36.01,0.91,0.6,0.79,0
7842,156.84,-0.07,73.0,37.42,38.1,37.06,1.04,0.44,0.63,1
7843,156.86,-0.011,72.1,35.97,36.2,35.23,0.97,0.51,0.71,1
7844,156.88,-0.06,81.7,36.11,36.68,35.98,0.7,0.29,0.46,1
7845,156.9,0.044,64.8,36.9,37.13,36.57,0.56,0.41,0.68,0
7846,156.92,0.041,79.4,37.04,37.56,36.84,0.72,0.6,0.74,0
7847,156.94,-0.073,71.9,37.48,37.69,36.92,0.77,0.74,0.88,0
7848,156.96,-0.02,71.2,37.12,37.73,36.98,0.75,0.55,0.7,0
7849,156.98,-0.052,76.3,36.2,36.77,35.720000000000006,1.05,0.6,0.77,0
7850,157.0,-0.032,67.6,36.91,37.19,36.76,0.43,0.77,0.93,0
7851,157.02,0.088,70.9,37.1,37.620000000000005,36.35,1.27,0.72,1.0,1
7852,157.04,-0.023,70.8,35.86,36.45,35.53,0.92,0.72,0.89,0
7853,157.06,0.014,73.9,36.78,37.0,36.3,0.7,0.62,0.81,1
7854,157.08,0.027,71.0,36.63,36.82,36.59,0.23,0.53,0.67,0
7855,157.1,-0.046,83.0,36.47,36.66,36.37,0.29,0.66,0.84,0
7856,157.12,-0.035,84.0,37.05,37.21,36.8,0.41,0.79,1.02,0
7857,157.14,-0.048,64.9,36.23,36.41,35.66,0.75,0.87,1.1,1
7858,157.16,-0.028,77.7,37.01,37.59,36.48,1.11,0.96,1.21,1
7859,157.18,-0.122,79.3,37.08,37.59,36.46,1.13,0.83,0.98,1
7860,157.2,0.051,77.7,37.34,37.400000000000006,37.24,0.16,0.61,0.78,0
7861,157.22,0.131,71.7,36.24,36.54,35.74,0.8,0.42,0.66,0
7862,157.24,0.039,73.8,36.05,36.22,35.76,0.46,0.69,0.89,0
7863,157.26,-0.035,71.3,36.94,37.51,36.7,0.81,0.76,0.96,0
7864,157.28,0.008,72.9,36.66,36.97,36.37,0.6,0.22,0.45,0
7865,157.3,0.021,69.0,38.25,38.34,37.87,0.47,0.38,0.63,0
7866,157.32,-0.003,74.4,37.03,37.46,36.5,0.96,0.53,0.7,0
7867,157.34,0.095,67.5,36.83,37.35,36.21,1.14,0.48,0.67,0
7868,157.36,0.097,74.0,36.71,36.92,36.21,0.71,0.36,0.55,1
7869,157.38,0.002,68.8,36.19,36.54,35.66,0.88,0.66,0.81,1
7870,157.4,0.1,76.0,37.08,37.3,36.32,0.98,0.79,1.0,0
7871,157.42,0.144,71.6,36.76,37.41,36.22,1.19,0.57,0.74,1
7872,157.44,0.167,76.5,36.76,37.07,36.4,0.67,0.35,0.55,0
7873,157.46,0.219,80.4,36.85,37.11,36.33,0.78,0.63,0.86,0
7874,157.48,0.035,82.9,36.91,37.3,36.17,1.13,0.43,0.64,1
7875,157.5,0.225,62.4,35.93,36.29,35.7,0.59,0.45,0.61,1
7876,157.52,0.07,70.8,37.22,37.76,36.91,0.85,0.74,0.95,0
7877,157.54,0.062,73.5,36.38,37.02,35.690000000000005,1.33,0.78,0.99,0
7878,157.56,0.112,77.3,36.73,37.37,36.38999999999999,0.98,0.56,0.73,1
7879,157.58,0.071,66.7,37.44,37.76,36.89,0.87,0.71,0.87,1
7880,157.6,0.124,70.1,37.69,38.15,37.03,1.12,0.44,0.65,0
7881,157.62,0.042,75.7,35.95,36.650000000000006,35.800000000000004,0.85,0.68,0.81,0
7882,157.64,0.1,75.4,36.82,37.53,36.5,1.03,0.54,0.69,0
7883,157.66,0.18,76.9,36.94,37.16,36.3,0.86,0.4,0.54,0
7884,157.68,0.117,77.2,36.05,36.57,35.68,0.89,0.46,0.6,1
7885,157.7,0.131,76.7,37.2,37.68,37.2,0.48,0.66,0.84,0
7886,157.72,0.151,76.0,36.86,37.45,36.56,0.89,0.38,0.63,0
7887,157.74,0.19,75.3,36.9,37.55,36.34,1.21,0.56,0.79,0
7888,157.76,0.053,78.3,36.34,36.53,35.68000000000001,0.85,0.76,1.02,0
7889,157.78,0.169,63.8,37.01,37.27,36.6,0.67,0.53,0.7,0
7890,157.8,0.13,82.7,37.22,37.8,36.72,1.08,0.37,0.47,0
7891,157.82,0.156,64.0,36.86,37.29,36.53,0.76,0.56,0.73,1
7892,157.84,0.204,69.6,36.54,36.49,35.96,0.53,0.7,0.96,0
7893,157.86,0.096,73.9,36.58,36.65,35.89,0.76,0.41,0.59,0
7894,157.88,0.109,78.4,36.91,37.44,36.36,1.08,0.78,0.98,0
7895,157.9,0.067,60.0,36.82,37.39,36.44,0.95,0.71,0.9,1
7896,157.92,0.14,74.9,37.25,37.38,36.76,0.62,0.65,0.88,1
7897,157.94,0.238,79.0,36.56,37.18,35.97,1.21,0.69,0.93,1
7898,157.96,0.169,80.0,36.19,36.55,35.78,0.77,0.62,0.74,1
7899,157.98,0.112,71.5,36.98,37.18,36.42,0.76,0.65,0.73,1
7900,158.0,0.159,73.5,36.56,36.85,36.09,0.76,0.61,0.84,1
7901,158.02,0.113,71.9,37.19,37.35,36.51,0.84,0.73,0.92,0
7902,158.04,0.135,73.0,36.8,37.08,36.26,0.82,0.79,1.02,1
7903,158.06,0.214,69.8,37.13,37.16,36.830000000000005,0.33,0.48,0.67,1
7904,158.08,0.14,70.6,36.29,36.68,35.61,1.07,0.49,0.72,1
7905,158.1,0.258,77.2,36.87,37.39,36.38,1.01,0.54,0.73,1
7906,158.12,0.203,75.7,36.45,36.580000000000005,36.080000000000005,0.5,0.51,0.67,0
7907,158.14,0.215,77.5,36.19,36.59,36.06,0.53,0.77,0.95,1
7908,158.16,0.2,76.1,36.37,36.61,35.919999999999995,0.69,0.38,0.57,1
7909,158.18,0.257,78.5,36.53,37.06,35.76,1.3,0.68,0.91,1
7910,158.2,0.261,79.4,37.42,37.36,37.57,-0.21,0.81,1.0,1
7911,158.22,0.243,66.3,36.51,37.05,36.65,0.4,0.51,0.66,0
7912,158.24,0.258,70.7,36.16,36.2,35.61,0.59,0.82,1.1,0
7913,158.26,0.223,73.8,36.87,37.23,36.42,0.81,0.77,0.99,1
7914,158.28,0.265,74.9,36.81,37.07,36.28,0.79,0.55,0.82,0
7915,158.3,0.225,71.6,36.55,36.88,36.26,0.62,0.72,0.87,1
7916,158.32,0.246,79.6,36.72,36.81,36.75,0.06,0.48,0.67,0
7917,158.34,0.236,84.9,37.29,38.02,37.06,0.96,0.43,0.64,0
7918,158.36,0.23,75.9,37.14,37.28,36.43,0.85,0.53,0.76,0
7919,158.38,0.223,75.4,37.09,37.25,36.78,0.47,0.8,0.91,1
7920,158.4,0.284,79.2,36.21,36.97,35.9,1.07,0.53,0.64,0
7921,158.42,0.33,65.7,38.24,38.7,38.370000000000005,0.33,0.61,0.78,0
7922,158.44,0.327,75.1,37.33,37.48,37.29,0.19,0.45,0.68,1
7923,158.46,0.21,79.9,37.06,37.43,36.440000000000005,0.99,0.73,0.9,1
7924,158.48,0.341,71.8,36.22,36.57,35.87,0.7,0.72,0.91,1
7925,158.5,0.264,68.9,37.27,37.330000000000005,36.67,0.66,0.49,0.69,1
7926,158.52,0.314,74.1,36.55,36.8,36.3,0.5,0.25,0.41,0
7927,158.54,0.243,74.7,36.7,37.09,36.59,0.5,0.55,0.82,1
7928,158.56,0.299,70.5,35.96,36.61,35.61,1.0,0.67,0.83,1
7929,158.58,0.311,85.5,36.18,36.54,35.89,0.65,0.6,0.7,0
7930,158.6,0.225,72.6,37.02,37.400000000000006,36.790000000000006,0.61,0.61,0.76,1
7931,158.62,0.334,69.2,37.3,37.54,37.06,0.48,0.65,0.81,0
7932,158.64,0.374,74.5,37.14,37.76,36.77,0.99,0.52,0.73,1
7933,158.66,0.302,79.5,37.13,37.71,36.830000000000005,0.88,0.41,0.62,0
7934,158.68,0.383,75.1,36.77,37.330000000000005,36.56,0.77,0.71,0.94,1
7935,158.7,0.309,77.4,36.6,37.02,35.84,1.18,0.47,0.76,1
7936,158.72,0.365,70.6,36.94,37.02,36.45,0.57,0.42,0.62,1
7937,158.74,0.215,82.4,37.21,37.83,36.78,1.05,0.68,0.92,1
7938,158.76,0.451,77.8,36.8,37.21,36.41,0.8,0.43,0.61,1
7939,158.78,0.408,80.2,37.41,37.75,36.88,0.87,0.48,0.69,0
7940,158.8,0.323,76.8,36.69,37.18,36.18,1.0,0.84,1.02,0
7941,158.82,0.242,79.1,36.31,36.75,36.120000000000005,0.63,0.84,1.03,1
7942,158.84,0.359,70.6,36.79,36.98,36.7,0.28,0.78,0.99,0
7943,158.86,0.276,72.5,36.85,37.190000000000005,36.9,0.29,0.71,0.96,1
7944,158.88,0.375,81.7,36.76,36.78,36.0,0.78,0.77,0.97,0
7945,158.9,0.377,82.8,37.44,37.86,37.13,0.73,0.89,1.09,0
7946,158.92,0.313,69.3,37.2,37.870000000000005,36.68,1.19,0.76,0.98,0
7947,158.94,0.42,76.2,36.08,36.12,35.64,0.48,0.64,0.88,0
7948,158.96,0.408,72.8,37.57,38.0,36.99,1.01,0.73,0.86,0
7949,158.98,0.42,71.5,35.43,35.96,35.04,0.92,0.53,0.74,0
7950,159.0,0.375,76.4,37.88,38.440000000000005,37.75,0.69,0.62,0.75,0
7951,159.02,0.308,80.7,36.66,36.91,36.47,0.44,0.63,0.9,1
7952,159.04,0.431,77.3,36.71,36.89,36.38,0.51,0.58,0.8,0
7953,159.06,0.372,73.4,36.77,37.05,36.690000000000005,0.36,0.55,0.81,0
7954,159.08,0.32,77.6,36.99,37.63,36.760000000000005,0.87,0.79,0.91,0
7955,159.1,0.461,73.2,36.8,36.86,36.64,0.22,0.46,0.65,0
7956,159.12,0.502,77.1,36.73,36.88999999999999,36.4,0.49,0.62,0.86,0
7957,159.14,0.398,82.0,37.45,37.760000000000005,37.150000000000006,0.61,0.41,0.68,1
7958,159.16,0.512,64.6,37.08,37.28,36.66,0.62,0.3,0.52,1
7959,159.18,0.412,79.0,36.32,36.71,35.75,0.96,0.78,0.96,1
7960,159.2,0.392,67.3,37.17,37.85,36.82,1.03,0.79,0.98,1
7961,159.22,0.384,81.1,37.06,37.22,36.96,0.26,0.53,0.68,0
7962,159.24,0.501,71.8,36.53,36.9,36.54,0.36,0.61,0.88,1
7963,159.26,0.383,68.9,37.2,37.6,36.77,0.83,0.56,0.79,0
7964,159.28,0.463,78.5,36.72,37.05,36.45,0.6,0.56,0.75,1
7965,159.3,0.402,76.8,36.69,36.77,36.32,0.45,0.53,0.76,1
7966,159.32,0.41,70.0,36.68,36.95,36.21,0.74,0.67,0.86,1
7967,159.34,0.488,68.7,35.59,35.86000000000001,34.900000000000006,0.96,0.54,0.72,0
7968,159.36,0.421,74.1,36.54,37.07,36.49,0.58,0.66,0.82,0
7969,159.38,0.424,69.0,37.16,37.63999999999999,36.96,0.68,0.85,1.01,1
7970,159.4,0.504,69.7,36.79,36.88,36.41,0.47,0.66,0.88,1
7971,159.42,0.531,75.6,36.16,36.48,35.989999999999995,0.49,0.62,0.87,0
7972,159.44,0.487,70.2,37.28,37.58,37.18,0.4,0.51,0.69,1
7973,159.46,0.426,77.1,36.65,37.44,35.99,1.45,0.6,0.76,0
7974,159.48,0.436,82.5,36.19,36.65,36.0,0.65,0.35,0.6,1
7975,159.5,0.469,74.3,37.9,38.08,37.76,0.32,0.83,1.03,1
7976,159.52,0.485,75.7,36.27,36.510000000000005,36.1,0.41,0.46,0.55,1
7977,159.54,0.423,85.1,37.24,37.56,36.620000000000005,0.94,0.31,0.47,1
7978,159.56,0.512,69.1,36.42,36.89,36.16,0.73,0.58,0.8,0
7979,159.58,0.484,81.0,36.87,37.37,36.75,0.62,0.65,0.81,1
7980,159.6,0.397,80.4,36.35,36.79,36.120000000000005,0.67,0.8,1.0,1
7981,159.62,0.44,79.3,36.18,36.54,35.79,0.75,0.64,0.78,0
7982,159.64,0.465,81.5,37.06,37.43,36.48,0.95,0.74,0.92,1
7983,159.66,0.49,76.4,37.0,37.37,36.44,0.93,0.74,0.89,0
7984,159.68,0.591,72.1,37.37,37.41,37.13,0.28,0.72,0.86,1
7985,159.7,0.512,80.5,36.78,37.17,36.49,0.68,0.43,0.59,0
7986,159.72,0.462,80.7,37.91,38.19,37.09,1.1,0.68,0.92,1
7987,159.74,0.518,80.5,36.93,37.0,36.33,0.67,0.39,0.61,0
7988,159.76,0.493,75.2,37.08,37.96,36.73,1.23,0.9,1.2,0
7989,159.78,0.53,71.4,36.12,36.58,36.18,0.4,0.7,0.87,0
7990,159.8,0.547,76.0,36.49,36.89,36.18,0.71,0.51,0.76,0
7991,159.82,0.582,79.7,37.06,37.39,36.93,0.46,0.66,0.95,0
7992,159.84,0.523,80.1,36.76,37.31,36.53,0.78,0.45,0.71,1
7993,159.86,0.61,72.9,36.89,37.06,36.68,0.38,0.37,0.63,1
7994,159.88,0.577,76.6,36.39,36.73,36.04,0.69,0.73,0.94,1
7995,159.9,0.499,68.5,36.86,37.07,36.45,0.62,0.45,0.66,0
7996,159.92,0.649,79.9,36.86,37.4,36.61,0.79,0.57,0.72,0
7997,159.94,0.558,71.1,36.21,36.44,36.07,0.37,0.63,0.7,1
7998,159.96,0.503,78.9,37.12,37.74,36.76,0.98,0.57,0.78,1
7999,159.98,0.631,69.3,35.95,36.330000000000005,35.650000000000006,0.68,0.45,0.6,0
8000,160.0,0.655,80.2,36.89,37.44,36.87,0.57,0.61,0.79,0
8001,160.02,0.553,76.6,37.68,38.16,37.16,1.0,0.62,0.78,0
8002,160.04,0.533,71.1,37.14,37.75,36.89,0.86,0.73,0.95,0
8003,160.06,0.553,78.5,37.14,37.35,36.79,0.56,0.97,1.16,0
8004,160.08,0.6,72.0,36.35,36.93,35.99,0.94,0.3,0.56,0
8005,160.1,0.632,78.7,37.68,37.71,37.28,0.43,0.48,0.64,0
8006,160.12,0.6,73.6,37.49,37.9,37.06,0.84,0.63,0.84,1
8007,160.14,0.58,66.4,36.38,36.67,36.24,0.43,0.75,0.94,1
8008,160.16,0.653,70.1,36.56,36.68,36.1,0.58,0.65,0.84,1
8009,160.18,0.565,72.8,37.43,37.65,37.1,0.55,0.77,0.97,1
8010,160.2,0.636,81.8,37.7,37.970000000000006,37.080000000000005,0.89,0.38,0.66,0
8011,160.22,0.573,79.5,36.17,36.53,35.61,0.92,0.55,0.79,0
8012,160.24,0.612,83.1,36.3,36.6,35.64,0.96,0.82,1.0,0
8013,160.26,0.588,83.3,36.73,37.15,36.52,0.63,0.47,0.64,1
8014,160.28,0.594,72.3,35.71,35.94,35.050000000000004,0.89,0.17,0.33,1
